CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2019;ERASMUS;0715-Mecánica y metalurgia;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Óbudai Egyetem (Hungría);2;0;27/09/2020
2019;ERASMUS;0715-Mecánica y metalurgia;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea 'Valahia' Din Targoviste (Rumanía);2;0;27/09/2020
2019;ERASMUS;0715-Mecánica y metalurgia;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Finlandia;Satakunnan Ammattikorkeakoulu (Finlandia);2;1;27/09/2020
2019;ERASMUS;0715-Mecánica y metalurgia;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Hungría;Óbudai Egyetem (Hungría);2;0;27/09/2020
2019;ERASMUS;0715-Mecánica y metalurgia;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Rumanía;Universitatea 'Valahia' Din Targoviste (Rumanía);2;0;27/09/2020
2019;ERASMUS;0715-Mecánica y metalurgia;Facultad de Ciencias;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Vasile Alecsandri University Of Bacau (Rumanía);0;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Pavia (Italia);2;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);2;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Instituto Politecnico De Lisboa (Portugal);4;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Sinop Universitesi (Sinop University) (Turquía);2;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - A2 (Nivel básico avanzado);Alemania;Technische Universität Berlin (Alemania);3;3;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Suecia;University Of Gävle (Suecia);5;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Politecnico Di Milano (Italia);2;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Pavia (Italia);2;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela de Ingeniería y Arquitectura;OUT;No Informado;Turquía;Sinop Universitesi (Sinop University) (Turquía);2;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Imt Atlantique (Francia);4;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Avans Hogeschool, University Of Applied Sciences (Holanda);2;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);3;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Della Calabria (Italia);3;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Politecnico Di Bari (Italia);3;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Serbia;Subotica Tech-College Of Applied Sciences (Serbia);3;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);3;3;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Imt Atlantique (Francia);3;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;INGLÉS - B1 (Nivel intermedio);Holanda;Avans Hogeschool, University Of Applied Sciences (Holanda);2;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;INGLÉS - B1 (Nivel intermedio);Serbia;Subotica Tech-College Of Applied Sciences (Serbia);3;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Politecnico Di Bari (Italia);3;2;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Della Calabria (Italia);3;1;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Macedonia;Goce Delcev University (Macedonia);5;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Instituto Politécnico De Castelo Branco (Portugal);5;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de Teruel;OUT;OTROS - B1 (Nivel intermedio);Macedonia;Goce Delcev University (Macedonia);5;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de Teruel;OUT;OTROS - B1 (Nivel intermedio);Rumanía;Universitatea Politehnica Din Bucuresti (Rumanía);5;0;27/09/2020
2019;ERASMUS;0719-Ingeniería y ramas de ingeniería (otras);Escuela Universitaria Politécnica de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Instituto Politécnico De Castelo Branco (Portugal);5;0;27/09/2020
2019;ERASMUS;072-Fabricación y procesado;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Polonia;Politechnika Warszawska (Polonia);2;3;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Katholieke Universiteit Leuven (Bélgica);2;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Enseirb-Matmetca-Bordeaux Inp (Francia);1;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Agroparistech (Francia);2;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Bretagne Occidentale (Francia);3;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Debreceni Egyetem (Hungría);2;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);4;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);2;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Szkola Glowna Gospodarstwa Wiejskiego (Polonia);3;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Middle East Technical University (Turquía);2;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Adnan Menderes University (Turquía);2;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Enseirb-Matmetca-Bordeaux Inp (Francia);1;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université De Bretagne Occidentale (Francia);3;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Agroparistech (Francia);2;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;INGLÉS - B1 (Nivel intermedio);Bélgica;Katholieke Universiteit Leuven (Bélgica);3;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Middle East Technical University (Turquía);2;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;INGLÉS - B2 (Nivel avanzado);Polonia;Szkola Glowna Gospodarstwa Wiejskiego (Polonia);3;3;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;INGLÉS - B2 (Nivel avanzado);Turquía;Adnan Menderes University (Turquía);2;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;ITALIANO - A2 (Nivel básico avanzado);Italia;Università Degli Studi Di Bologna (Italia);4;3;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);2;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Salerno (Italia);1;0;27/09/2020
2019;ERASMUS;0721-Procesado de alimentos;Facultad de Veterinaria;OUT;OTROS - B1 (Nivel intermedio);Hungría;Debreceni Egyetem (Hungría);2;2;27/09/2020
2019;ERASMUS;0722-Materiales (cristal, papel, plástico y madera);Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Institut National Des Sciences Appliquées De Rennes (Francia);1;0;27/09/2020
2019;ERASMUS;0722-Materiales (cristal, papel, plástico y madera);Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université De Caen (Francia);1;0;27/09/2020
2019;ERASMUS;0722-Materiales (cristal, papel, plástico y madera);Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;27/09/2020
2019;ERASMUS;0722-Materiales (cristal, papel, plástico y madera);Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Technische Universität Carolo-Wilhelmina Zu Braunschweig (Alemania);1;0;27/09/2020
2019;ERASMUS;0722-Materiales (cristal, papel, plástico y madera);Escuela de Ingeniería y Arquitectura;OUT;No Informado;Francia;Université De Caen (Francia);1;0;27/09/2020
2019;ERASMUS;0722-Materiales (cristal, papel, plástico y madera);Escuela de Ingeniería y Arquitectura;OUT;No Informado;Rumanía;Universitatea 'Valahia' Din Targoviste (Rumanía);1;0;27/09/2020
2019;ERASMUS;0722-Materiales (cristal, papel, plástico y madera);Escuela de Ingeniería y Arquitectura;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Karlsruhe (Th) (Alemania);2;0;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Politecnico Di Bari (Italia);2;0;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Cagliari (Italia);2;0;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);2;0;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Universität Karlsruhe (Th) (Alemania);2;0;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - A2 (Nivel básico avanzado);Italia;Università Degli Studi Di Cagliari (Italia);2;1;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Politecnico Di Bari (Italia);2;1;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Portugal;Universidade Do Porto (Portugal);2;1;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Dinamarca;Via University College (Dinamarca);5;0;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Della Calabria (Italia);3;0;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea Tehnica Cluj-Napoca (Rumanía);3;0;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;INGLÉS - B2 (Nivel avanzado);Dinamarca;Via University College (Dinamarca);5;2;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Della Calabria (Italia);3;1;27/09/2020
2019;ERASMUS;073-Arquitectura y construción;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;OTROS - B1 (Nivel intermedio);Rumanía;Universitatea Tehnica Cluj-Napoca (Rumanía);3;4;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Hochschule Darmstadt (Alemania);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Stuttgart (Alemania);4;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Austria;Fachhochschule Technikum Kärnten (Austria);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Artesis Hogeschool Antwerpen (Bélgica);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Universiteit Antwerpen (Bélgica);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Bulgaria;"Varna Free University ""Chernorizets Hrabar"" (Bulgaria)";4;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;École N. S. D'Architecture De Nantes (Francia);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;Ethniko Metsovio Polytechnio (Grecia);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;University Of West Attica (Grecia);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Technische Universiteit Eindhoven (Holanda);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Irlanda (Eire);University College Dublin (Irlanda (Eire));2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Sassari (Italia);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Ferrara (Italia);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi 'G. D'Annunzio' Di Chieti (Italia);3;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;The State Higher Vocational School In Nysa (Polonia);4;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Coimbra (Portugal);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Lisboa (Portugal);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;De Montfort University (Reino Unido);1;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;"Universitatea Tehnica ""Gheorghe Asachi"" Din Iasi (Rumanía)";2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Rumanía;Universitatea De Architectura Si Urbanism Ion Mincu Bucuresti (Rumanía);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Suecia;Luleå Tekniska Universitet (Suecia);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Suiza;Scuola Universitaria Professionale Della Svizzera Italiana (Suiza);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Özyegin University (Turquía);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;INGLÉS - A2 (Nivel básico avanzado);Italia;Università Degli Studi Di Salerno (Italia);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;IN;No Informado;Italia;Università Degli Studi Di Camerino (Italia);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - B2 (Nivel avanzado);Austria;Fachhochschule Technikum Kärnten (Austria);2;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Université Libre De Bruxelles (Bélgica);1;1;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Bulgaria;"Varna Free University ""Chernorizets Hrabar"" (Bulgaria)";4;0;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Grecia;Ethniko Metsovio Polytechnio (Grecia);2;2;27/09/2020
2019;ERASMUS;0731-Arquitectura y urbanismo;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Irlanda (Eire);University College Dublin (Irlanda (Eire));2;0;27/09/2020
